,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,RoofStyle,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtCond,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SaleType,SaleCondition,SalePrice,TotalSF,TotalBath,LotFrontageRatio
1059,SC50,RL,0.0,11275.0,Pave,IR1,HLS,Corner,Crawfor,Norm,1Fam,1.5Fin,6.0,Gable,MetalSd,BrkFace,410.625,TA,CBlock,TA,854.0,TA,Y,1096.0,895.0,0.0,1991.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,7.0,1.0,Gd,Detchd,Unf,432.0,Fa,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,220000.0,3277.0,1.5,0.0
1060,SC120,RL,41.0,4920.0,Pave,Reg,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8.0,Gable,CmentBd,None,0.0,TA,PConc,TA,1338.0,Ex,Y,1338.0,0.0,0.0,1338.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,0.0,No,Attchd,Fin,582.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,213500.0,3258.0,3.0,0.008333333333333333
1061,SC30,C (all),120.0,17673.5,Grvl,Reg,Low,Inside,IDOTRR,Norm,1Fam,1Story,3.0,Gable,MetalSd,None,0.0,TA,CBlock,TA,894.0,TA,Y,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,0.0,No,Detchd,RFn,938.25,TA,Y,0.0,20.0,0.0,0.0,0.0,0.0,ConLD,Normal,81000.0,2726.25,1.0,0.006789826576512858
1062,SC190,RM,85.0,13600.0,Pave,Reg,Lvl,Inside,OldTown,Norm,2fmCon,2Story,5.0,Gable,Wd Sdng,None,0.0,TA,BrkTil,TA,662.0,TA,N,1422.0,915.0,0.0,2337.0,0.0,0.0,2.0,0.0,4.5,1.0,TA,10.0,0.0,No,Detchd,Unf,560.0,TA,Y,0.0,57.0,0.0,0.0,0.0,0.0,WD,Normal,90000.0,3559.0,2.0,0.00625
1063,SC30,RM,50.0,6000.0,Pave,Reg,Lvl,Inside,OldTown,Artery,1Fam,1Story,6.0,Gable,MetalSd,None,0.0,Gd,BrkTil,TA,1103.0,Gd,Y,1103.0,0.0,0.0,1103.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,1.0,Gd,Detchd,Unf,440.0,TA,Y,166.0,120.0,0.0,0.0,0.0,0.0,WD,Normal,110500.0,2646.0,1.0,0.008333333333333333
1064,SC20,RL,0.0,11000.0,Pave,IR1,Lvl,CulDSac,NAmes,Norm,1Fam,1Story,5.0,Gable,Plywood,BrkFace,200.0,TA,CBlock,TA,1154.0,Ex,Y,1154.0,0.0,0.0,1154.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,1.0,Po,Attchd,RFn,480.0,TA,Y,0.0,58.0,0.0,0.0,0.0,0.0,WD,Normal,154000.0,2788.0,1.5,0.0
1065,SC60,RL,80.0,14000.0,Pave,Reg,Lvl,Inside,ClearCr,Norm,1Fam,2Story,7.0,Gable,Wd Sdng,None,0.0,TA,PConc,TA,1306.0,Ex,Y,1306.0,954.0,0.0,2260.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,0.0,No,Attchd,RFn,533.0,TA,Y,296.0,44.0,0.0,0.0,0.0,0.0,WD,Normal,328000.0,4099.0,3.5,0.005714285714285714
1066,SC60,RL,59.0,7837.0,Pave,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6.0,Gable,VinylSd,None,0.0,TA,PConc,TA,799.0,Gd,Y,799.0,772.0,0.0,1571.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,1.0,TA,Attchd,RFn,380.0,TA,Y,0.0,40.0,0.0,0.0,0.0,0.0,WD,Normal,178000.0,2750.0,2.5,0.007528390965930841
1067,SC60,RL,80.0,9760.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,2Story,6.0,Gable,HdBoard,BrkFace,360.0,TA,CBlock,TA,780.0,TA,Y,798.0,813.0,0.0,1611.0,1.0,0.0,1.0,1.0,4.0,1.0,TA,7.0,0.0,No,Attchd,RFn,442.0,TA,Y,328.0,128.0,0.0,0.0,0.0,0.0,WD,Normal,167900.0,2833.0,2.5,0.00819672131147541
1068,SC160,RM,42.0,3964.0,Pave,Reg,Lvl,Inside,MeadowV,Norm,TwnhsE,2Story,6.0,Gable,CmentBd,None,0.0,TA,CBlock,TA,942.0,Gd,Y,1291.0,1230.0,0.0,2521.0,1.0,0.0,2.0,1.0,4.5,1.0,TA,10.0,1.0,Gd,Attchd,Fin,576.0,TA,Y,420.0,20.0,0.0,0.0,0.0,0.0,WD,Normal,151400.0,4039.0,3.5,0.010595358224016145
1069,SC45,RL,60.0,9600.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,1.5Unf,5.0,Gable,MetalSd,None,0.0,TA,CBlock,TA,845.0,TA,Y,893.0,0.0,0.0,893.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,4.0,0.0,No,Detchd,Unf,576.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,135000.0,2314.0,1.0,0.00625
1070,SC20,RL,72.0,10152.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,Hip,MetalSd,BrkFace,120.0,TA,CBlock,TA,1048.0,TA,Y,1048.0,0.0,0.0,1048.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,No,Attchd,Unf,286.0,TA,Y,0.0,20.0,0.0,0.0,0.0,0.0,WD,Normal,135000.0,2382.0,2.0,0.0070921985815602835
1071,SC60,RL,78.0,11700.0,Pave,Reg,Lvl,Inside,NWAmes,RRAn,1Fam,2Story,6.0,Gable,MetalSd,None,0.0,TA,CBlock,TA,727.0,Ex,Y,829.0,727.0,0.0,1556.0,0.0,0.0,1.0,1.0,4.0,1.0,TA,8.0,0.0,No,Attchd,Unf,441.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,154000.0,2724.0,1.5,0.006666666666666667
1072,SC50,RL,50.0,7585.0,Pave,Reg,Lvl,Inside,Edwards,Artery,1Fam,1.5Fin,5.0,Gable,MetalSd,None,0.0,TA,CBlock,Fa,810.0,Fa,Y,1002.0,454.0,0.0,1456.0,1.0,0.0,1.0,0.0,4.0,1.0,TA,7.0,1.0,TA,Detchd,Unf,280.0,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,91500.0,2546.0,2.0,0.0065919578114700065
1073,SC60,RL,75.0,7950.0,Pave,IR1,Bnk,Corner,Edwards,Norm,1Fam,2Story,6.0,Hip,Plywood,BrkFace,140.0,TA,CBlock,TA,690.0,TA,Y,698.0,728.0,0.0,1426.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,0.0,No,Attchd,Fin,440.0,TA,Y,252.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,159500.0,2556.0,1.5,0.009433962264150943
1074,SC20,RL,74.0,8556.0,Pave,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7.0,Gable,VinylSd,None,0.0,TA,PConc,TA,1240.0,Ex,Y,1240.0,0.0,0.0,1240.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,0.0,No,Attchd,RFn,826.0,TA,Y,140.0,93.0,0.0,0.0,0.0,0.0,WD,Normal,194000.0,3306.0,2.0,0.008648901355773725
1075,SC70,RL,75.0,13125.0,Pave,Reg,Lvl,Inside,Crawfor,Norm,1Fam,2Story,7.0,Gable,Wd Sdng,None,0.0,TA,CBlock,TA,800.0,TA,Y,960.0,780.0,0.0,1740.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,2.0,Gd,Attchd,Unf,240.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,CWD,Normal,219500.0,2780.0,1.5,0.005714285714285714
1076,SC50,RL,60.0,10800.0,Pave,Reg,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5.0,Gable,Wd Sdng,None,0.0,TA,CBlock,TA,796.0,Gd,Y,1096.0,370.0,0.0,1466.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,1.0,TA,Attchd,Unf,566.0,TA,Y,420.0,21.0,0.0,0.0,0.0,0.0,WD,Normal,170000.0,2828.0,2.0,0.005555555555555556
1077,SC20,RL,0.0,15870.0,Pave,IR1,Lvl,Corner,NAmes,Norm,1Fam,1Story,5.0,Gable,Plywood,None,0.0,TA,CBlock,TA,1096.0,Ex,Y,1096.0,0.0,0.0,1096.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,No,Attchd,Fin,299.0,TA,Y,240.0,32.0,0.0,0.0,0.0,0.0,WD,Abnorml,138800.0,2491.0,2.0,0.0
1078,SC120,RM,37.0,4435.0,Pave,Reg,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6.0,Gable,VinylSd,BrkFace,169.0,TA,PConc,TA,848.0,Ex,Y,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,3.0,1.0,Gd,Attchd,RFn,420.0,TA,Y,140.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,155900.0,2116.0,2.0,0.00834272829763247
1079,SC20,RL,65.0,8775.0,Pave,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5.0,Gable,VinylSd,None,0.0,TA,PConc,TA,990.0,Gd,Y,990.0,0.0,0.0,990.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,0.0,No,Attchd,Unf,299.0,TA,Y,0.0,64.0,0.0,0.0,0.0,0.0,WD,Normal,126000.0,2279.0,1.0,0.007407407407407408
1080,SC20,RL,80.0,11040.0,Pave,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6.0,Gable,VinylSd,BrkFace,144.0,Gd,CBlock,TA,1258.0,Ex,Y,1258.0,0.0,0.0,1258.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,5.0,0.0,No,Attchd,RFn,528.0,TA,Y,55.0,0.0,0.0,0.0,0.0,0.0,COD,Abnorml,145000.0,3044.0,2.0,0.007246376811594203
1081,SC20,RL,75.0,7500.0,Pave,Reg,Lvl,Corner,Sawyer,Feedr,1Fam,1Story,5.0,Gable,HdBoard,None,0.0,TA,CBlock,TA,1040.0,Fa,Y,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,0.0,No,Attchd,Fin,308.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,133000.0,2388.0,2.5,0.01
1082,SC20,RL,70.0,8749.0,Pave,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7.0,Gable,VinylSd,BrkFace,100.0,TA,PConc,TA,1459.0,Ex,Y,1459.0,0.0,0.0,1459.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,1.0,Gd,Attchd,RFn,527.0,TA,Y,192.0,39.0,0.0,0.0,0.0,0.0,WD,Normal,192000.0,3445.0,2.0,0.008000914390216024
1083,SC20,RL,80.0,8800.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6.0,Hip,HdBoard,BrkFace,410.625,TA,CBlock,TA,1251.0,TA,Y,1251.0,0.0,0.0,1251.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,2.0,Gd,Attchd,RFn,461.0,TA,Y,0.0,116.0,0.0,0.0,0.0,0.0,WD,Normal,160000.0,2963.0,2.0,0.00909090909090909
1084,SC60,RL,0.0,13031.0,Pave,IR2,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6.0,Gable,HdBoard,None,0.0,TA,PConc,TA,691.0,Gd,Y,691.0,807.0,0.0,1498.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,1.0,TA,Attchd,Fin,409.0,TA,Y,315.0,44.0,0.0,0.0,0.0,0.0,WD,Normal,187500.0,2598.0,2.5,0.0
1085,SC85,RL,73.0,9069.0,Pave,Reg,Lvl,Inside,SawyerW,Norm,1Fam,SFoyer,6.0,Gable,HdBoard,None,0.0,TA,PConc,TA,936.0,Ex,Y,996.0,0.0,0.0,996.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,0.0,No,Attchd,Unf,564.0,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,147000.0,2496.0,2.0,0.008049399051714633
1086,SC160,RM,0.0,1974.0,Pave,Reg,Lvl,Inside,MeadowV,Norm,TwnhsE,2Story,4.0,Gable,CmentBd,None,0.0,TA,CBlock,TA,546.0,TA,Y,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,0.0,No,Attchd,RFn,286.0,TA,Y,120.0,96.0,0.0,0.0,0.0,0.0,WD,Normal,83500.0,1924.0,1.5,0.0
1087,SC60,FV,85.0,10574.0,Pave,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,8.0,Gable,VinylSd,None,0.0,TA,PConc,TA,1082.0,Ex,Y,1082.0,871.0,0.0,1953.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,1.0,Gd,Attchd,RFn,938.25,TA,Y,160.0,50.0,0.0,0.0,0.0,0.0,WD,Normal,252000.0,3973.25,2.5,0.008038585209003215
1088,SC160,RM,24.0,2522.0,Pave,Reg,Lvl,Inside,Edwards,Norm,Twnhs,2Story,7.0,Gable,VinylSd,Stone,50.0,TA,PConc,TA,970.0,Ex,Y,970.0,739.0,0.0,1709.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,0.0,No,Detchd,Unf,380.0,TA,Y,0.0,40.0,0.0,0.0,0.0,0.0,WD,Normal,137500.0,3059.0,2.0,0.00951625693893735
1089,SC120,FV,37.0,3316.0,Pave,IR1,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,8.0,Gable,MetalSd,None,0.0,TA,PConc,TA,1247.0,Ex,Y,1247.0,0.0,0.0,1247.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,4.0,1.0,Gd,Attchd,Fin,550.0,TA,Y,0.0,84.0,0.0,0.0,0.0,0.0,WD,Normal,197000.0,3044.0,2.5,0.011158021712907118
1090,SC90,RL,60.0,8544.0,Pave,Reg,Lvl,Corner,NAmes,Norm,Duplex,1Story,3.0,Gable,BrkFace,None,0.0,TA,Slab,No,42.0,Fa,N,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,1.0,TA,6.0,0.0,No,Detchd,Unf,400.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,92900.0,1482.0,2.0,0.007022471910112359
1091,SC160,FV,24.0,2160.0,Pave,Reg,Lvl,Inside,Somerst,Norm,Twnhs,2Story,7.0,Gable,MetalSd,BrkFace,212.0,TA,PConc,TA,600.0,Ex,Y,624.0,628.0,0.0,1252.0,1.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,0.0,No,Detchd,Unf,462.0,TA,Y,0.0,48.0,0.0,0.0,0.0,0.0,WD,Normal,160000.0,2314.0,3.5,0.011111111111111112
1092,SC50,RL,60.0,8400.0,Pave,Reg,Bnk,Inside,SWISU,Norm,1Fam,1.5Fin,6.0,Gable,MetalSd,None,0.0,TA,PConc,TA,1181.0,Fa,Y,1390.0,304.0,0.0,1694.0,0.0,0.0,2.0,0.0,4.0,1.0,TA,7.0,1.0,Gd,Detchd,Unf,576.0,TA,Y,342.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,136500.0,3451.0,2.0,0.007142857142857143
1093,SC20,RL,71.0,9230.0,Pave,Reg,Lvl,Corner,NAmes,Feedr,1Fam,1Story,5.0,Hip,MetalSd,BrkFace,166.0,TA,CBlock,TA,864.0,Gd,Y,1200.0,0.0,0.0,1200.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,6.0,0.0,No,Detchd,Unf,884.0,TA,Y,0.0,64.0,0.0,0.0,0.0,0.0,WD,Normal,146000.0,2948.0,2.5,0.007692307692307693
1094,SC20,RL,74.0,5868.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,Gable,MetalSd,None,0.0,TA,CBlock,TA,936.0,Ex,Y,936.0,0.0,0.0,936.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,No,Attchd,Fin,308.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,129000.0,2180.0,2.0,0.012610770279481936
1095,SC20,RL,78.0,9317.0,Pave,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,6.0,Gable,VinylSd,None,0.0,TA,PConc,TA,1314.0,Gd,Y,1314.0,0.0,0.0,1314.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,1.0,Gd,Attchd,RFn,440.0,TA,Y,0.0,22.0,0.0,0.0,0.0,0.0,WD,Normal,176432.0,3068.0,2.0,0.008371793495760439
1096,SC70,RM,60.0,6882.0,Pave,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,2Story,6.0,Gable,Wd Sdng,None,0.0,TA,PConc,TA,684.0,TA,Y,773.0,582.0,0.0,1355.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,7.0,0.0,No,No,No,0.0,No,Y,136.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,127000.0,2039.0,1.5,0.008718395815170008
1097,SC120,RL,0.0,3696.0,Pave,Reg,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8.0,Gable,HdBoard,None,0.0,TA,CBlock,TA,1074.0,Ex,Y,1088.0,0.0,0.0,1088.0,0.0,0.0,1.0,1.0,2.0,1.0,Gd,5.0,0.0,No,Attchd,RFn,461.0,TA,Y,0.0,74.0,0.0,0.0,0.0,0.0,WD,Normal,170000.0,2623.0,1.5,0.0
1098,SC50,RM,50.0,6000.0,Pave,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,4.0,Gable,MetalSd,None,0.0,TA,BrkTil,TA,672.0,TA,Y,757.0,567.0,0.0,1324.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,No,Detchd,Unf,240.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,128000.0,2236.0,1.0,0.008333333333333333
1099,SC20,RL,82.0,11880.0,Pave,IR1,Lvl,Inside,NWAmes,RRAn,1Fam,1Story,7.0,Gable,Plywood,BrkFace,206.0,TA,CBlock,TA,1271.0,TA,Y,1601.0,0.0,0.0,1601.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,1.0,TA,Attchd,RFn,478.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,COD,Abnorml,157000.0,3350.0,2.0,0.006902356902356902
1100,SC30,RL,60.0,8400.0,Pave,Reg,Bnk,Inside,SWISU,Norm,1Fam,1Story,2.0,Gable,Wd Sdng,None,0.0,TA,CBlock,Fa,290.0,TA,N,438.0,0.0,0.0,438.0,0.0,0.0,1.0,0.0,1.0,1.0,Fa,3.0,0.0,No,Detchd,Unf,246.0,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,60000.0,974.0,1.0,0.007142857142857143
1101,SC20,RL,61.0,9758.0,Pave,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,Gable,MetalSd,None,0.0,TA,CBlock,TA,950.0,TA,Y,950.0,0.0,0.0,950.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,0.0,No,Detchd,Unf,280.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,119500.0,2180.0,1.0,0.00625128100020496
1102,SC20,RL,70.0,7000.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,Gable,Wd Sdng,BrkFace,45.0,TA,CBlock,TA,1010.0,Ex,Y,1134.0,0.0,0.0,1134.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,0.0,No,Attchd,RFn,254.0,TA,Y,0.0,16.0,0.0,0.0,0.0,0.0,WD,Family,135000.0,2398.0,1.0,0.01
1103,SC20,RL,79.0,8910.0,Pave,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,6.0,Hip,BrkFace,None,0.0,TA,CBlock,TA,655.0,Ex,Y,1194.0,0.0,0.0,1194.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,1.0,Fa,BuiltIn,Fin,539.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,159500.0,2388.0,1.0,0.008866442199775533
1104,SC160,RM,24.0,2016.0,Pave,Reg,Lvl,Inside,BrDale,Norm,TwnhsE,2Story,5.0,Gable,HdBoard,BrkFace,304.0,TA,CBlock,TA,630.0,TA,Y,630.0,672.0,0.0,1302.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,0.0,No,Detchd,Unf,440.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,106000.0,2372.0,2.5,0.011904761904761904
1105,SC60,RL,98.0,12256.0,Pave,IR1,Lvl,Corner,NoRidge,Norm,1Fam,2Story,8.0,Gable,HdBoard,BrkFace,362.0,TA,PConc,TA,1463.0,Ex,Y,1500.0,1122.0,0.0,2622.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,2.0,TA,Attchd,RFn,712.0,TA,Y,186.0,32.0,0.0,0.0,0.0,0.0,WD,Normal,325000.0,4797.0,3.5,0.007996083550913838
1106,SC20,RL,114.0,10357.0,Pave,IR1,Lvl,Corner,SawyerW,Feedr,1Fam,1Story,7.0,Hip,HdBoard,None,0.0,TA,PConc,TA,910.0,Gd,Y,1442.0,0.0,0.0,1442.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,1.0,TA,Attchd,Fin,719.0,TA,Y,0.0,170.0,0.0,0.0,0.0,0.0,WD,Normal,179900.0,3071.0,3.0,0.011007048373081007
1107,SC60,RL,134.5,17673.5,Pave,IR3,HLS,CulDSac,Gilbert,Norm,1Fam,2Story,7.0,Gable,VinylSd,None,0.0,TA,PConc,Gd,868.0,Ex,Y,887.0,1134.0,0.0,2021.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,9.0,1.0,Gd,BuiltIn,RFn,422.0,TA,Y,0.0,100.0,0.0,0.0,0.0,0.0,New,Partial,274725.0,3311.0,2.5,0.007610263954508162
1108,SC60,RL,0.0,8063.0,Pave,Reg,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6.0,Gable,VinylSd,None,0.0,TA,PConc,TA,924.0,Ex,Y,948.0,742.0,0.0,1690.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,1.0,TA,Attchd,RFn,463.0,TA,Y,100.0,48.0,0.0,0.0,0.0,0.0,WD,Abnorml,181000.0,3077.0,2.5,0.0
1109,SC20,RL,107.0,11362.0,Pave,IR1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8.0,Gable,MetalSd,Stone,42.0,TA,PConc,TA,1836.0,Ex,Y,1836.0,0.0,0.0,1836.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,1.0,Gd,Attchd,Fin,862.0,TA,Y,125.0,170.0,0.0,0.0,0.0,0.0,WD,Normal,280000.0,4534.0,3.0,0.009417356099278296
1110,SC60,RL,0.0,8000.0,Pave,Reg,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6.0,Gable,HdBoard,None,0.0,TA,PConc,TA,773.0,Gd,Y,773.0,885.0,0.0,1658.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,8.0,1.0,TA,Attchd,Fin,431.0,TA,Y,224.0,84.0,0.0,0.0,0.0,0.0,WD,Normal,188000.0,2862.0,3.5,0.0
1111,SC60,RL,80.0,10480.0,Pave,Reg,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7.0,Hip,Plywood,BrkFace,410.625,TA,CBlock,TA,803.0,TA,Y,1098.0,866.0,0.0,1964.0,0.0,0.0,2.0,1.0,4.0,1.0,TA,8.0,1.0,Gd,Attchd,RFn,483.0,TA,Y,0.0,69.0,0.0,0.0,0.0,0.0,WD,Normal,205000.0,3250.0,2.5,0.007633587786259542
1112,SC20,RL,73.0,7100.0,Pave,IR1,Lvl,Corner,NAmes,Norm,1Fam,1Story,5.0,Gable,Wd Shng,None,0.0,TA,CBlock,TA,816.0,TA,Y,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,No,Detchd,Unf,308.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,129900.0,1940.0,2.0,0.01028169014084507
1113,SC20,RL,66.0,8923.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,Gable,Wd Sdng,None,0.0,TA,CBlock,TA,1008.0,Gd,Y,1008.0,0.0,0.0,1008.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,6.0,0.0,No,Attchd,Unf,240.0,TA,Y,0.0,18.0,0.0,0.0,0.0,0.0,WD,Normal,134500.0,2256.0,2.0,0.007396615488064552
1114,SC20,RL,90.0,5400.0,Pave,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,5.0,Gable,MetalSd,None,0.0,Gd,CBlock,TA,833.0,Ex,Y,833.0,0.0,0.0,833.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,4.0,0.0,No,Detchd,Unf,326.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,117000.0,1992.0,1.0,0.016666666666666666
1115,SC20,RL,93.0,12085.0,Pave,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8.0,Hip,VinylSd,Stone,328.0,TA,PConc,TA,1734.0,Ex,Y,1734.0,0.0,0.0,1734.0,1.0,0.0,2.0,0.0,3.0,1.0,Ex,7.0,1.0,Gd,Attchd,RFn,928.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,New,Partial,318000.0,4396.0,3.0,0.007695490277203144
1116,SC80,RL,0.0,7750.0,Pave,Reg,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,8.0,Hip,VinylSd,None,0.0,TA,PConc,TA,408.0,Ex,Y,779.0,640.0,0.0,1419.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,1.0,TA,BuiltIn,Fin,527.0,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,184100.0,2354.0,3.5,0.0
1117,SC20,RL,57.0,9764.0,Pave,IR1,Lvl,FR2,Sawyer,Feedr,1Fam,1Story,5.0,Gable,VinylSd,None,0.0,TA,CBlock,TA,894.0,Ex,Y,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,0.0,No,Attchd,RFn,450.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,130000.0,2238.0,2.0,0.005837771405161819
1118,SC80,RL,85.0,13825.0,Pave,Reg,Lvl,Inside,Sawyer,Norm,1Fam,SLvl,5.0,Gable,MetalSd,None,0.0,Gd,CBlock,TA,533.0,TA,Y,1021.0,580.0,0.0,1601.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,0.0,No,BuiltIn,RFn,300.0,TA,Y,280.0,34.0,0.0,0.0,0.0,0.0,WD,Normal,140000.0,2434.0,1.0,0.006148282097649186
